视频 ID,用户 ID,用户昵称,标题,归属类别,图片,发布时间,观看人数,弹幕数,点赞数,投币数,收藏数,分享数,评论数,当前时间
115734487237373,404761607,大牙考研,大牙|| 抄材料教程！抄材料，也能拿高分！,校园学习,http://i1.hdslb.com/bfs/archive/107501387cc3c7afca12ffe12b8a5e9d003e00b2.jpg,2025-12-17,1406357,106169,183915,244276,127187,40686,12172,2025-12-18
115735158396273,441897078,火影忍者手游情报君,十周年鸣佐传说时装[宿命连结]初爆料，十周年活动新情报来袭！,手机游戏,http://i0.hdslb.com/bfs/archive/1ff55290823798f4b222180bcf2cc22bf35a2fe4.jpg,2025-12-18,293646,276,10548,878,870,7893,2396,2025-12-18
115724186093018,352063206,vivo,我喜欢我 每秒都生动｜vivo S50系列,短片,http://i2.hdslb.com/bfs/archive/0793a5ba8b382a0a935ab769a6896a52e2c583da.jpg,2025-12-15,2083358,66,24520,595,2091,367,387,2025-12-18
115721250014420,7584632,哔哩哔哩纪录片,【纪录片】德爷的登阶奇旅 第1集 埃塞俄比亚（上）,科学·探索·自然,http://i2.hdslb.com/bfs/archive/8703a7596d2390df75c291fe5691dececb09dddc.jpg,2025-12-16,2136576,1208,9734,1817,2133,416,355,2025-12-18
115729420518758,3816626,Linksphotograph,Links｜我做了一件从来没有人做过的事,出行,http://i0.hdslb.com/bfs/archive/6ad025fc59ee3ddd1b667f8551b2b554eb4e41af.jpg,2025-12-17,1139557,6999,84390,68470,30622,11520,3280,2025-12-18
115727759574828,3178005,小杨Johnson,《小杨有约24#》：影视飓风,搞笑,http://i2.hdslb.com/bfs/archive/69836b7f257ae71f2d86a83283f054bb93f84c43.jpg,2025-12-17,1043774,5286,102553,43659,24186,3169,2315,2025-12-18
115723766601521,35894872,老奇好好奇,这是人类距SNP未解之谜最近的一次，发生在一百年前,科学科普,http://i0.hdslb.com/bfs/archive/a998b3ccf4e4481337e81b981f61f85ac6a959ee.jpg,2025-12-15,861764,356,41734,3140,8664,322,1081,2025-12-18
115720528599154,119801456,老蒋巨靠谱,小鹿Lawrence：想聊哭鹿导，结果我自己先哭了【老蒋播客05】,日常,http://i0.hdslb.com/bfs/archive/1ce61ab3d2fc91346359dda86f62d7afdb2324d3.jpg,2025-12-15,1229090,204,5022,1322,1806,278,241,2025-12-18
115704506353004,1265652806,明日方舟终末地,1月22日全球公测开启|《明日方舟：终末地》游戏定档PV,手机游戏,http://i2.hdslb.com/bfs/archive/b714fb90d6e4f6931293ae97e1da04ad2687f3d3.jpg,2025-12-12,8269234,67187,289353,100386,67115,121270,36797,2025-12-18
115731987434136,3493260618106936,伤心欲茄222,《这波怎么才能活下来》,日常,http://i0.hdslb.com/bfs/archive/07282e265c9c1520348bb18e55e539063dceae79.jpg,2025-12-17,1158772,1358,115928,5803,8931,4287,3451,2025-12-18
