视频 ID,用户 ID,用户昵称,标题,归属类别,图片,发布时间,观看人数,弹幕数,点赞数,投币数,收藏数,分享数,评论数,当前时间
1656281795,272562791,张小伙玩配音,武家坡之《有难同当》,搞笑,http://i0.hdslb.com/bfs/archive/05811f31a36491fe1817536067826c943898dbb7.jpg,2024-07-25,6279784,4696,704681,392954,218198,75455,9371,2024-07-27
1856413383,389988163,马佳PopMatta,真实的巴黎奥运会开幕有多混乱？非常多人提前退场,日常,http://i2.hdslb.com/bfs/archive/102a0e579614d702ef863c980ae9fbf8b2959748.jpg,2024-07-27,2474105,6319,370116,18977,23329,14636,4409,2024-07-27
1456405502,627888730,星有野,( 重要的从来都不是电影，而是一起看电影的你 ),同人·手书,http://i0.hdslb.com/bfs/archive/c84d9aacbdb7d129572e3325bee53a58f5967a23.jpg,2024-07-27,1045978,3613,169793,61663,21365,5525,4794,2024-07-27
112855097543575,98627270,哔哩哔哩国创,婴要立从，立不得不从,国产动画,http://i2.hdslb.com/bfs/archive/939637dbd4ac6c415af7adef6fdfa440f931fced.jpg,2024-07-27,2807227,41092,65894,74924,8784,1207,3790,2024-07-27
1906454676,680447,马里奥红叔,究极无敌难狗生存!当你开局只有「3滴血」!!?丨MITE打破一切 第一期,单机游戏,http://i1.hdslb.com/bfs/archive/df660290480802ae723d699194c139a34c3bbba8.jpg,2024-07-27,906271,6394,189709,57705,20549,1181,1473,2024-07-27
1356318285,1021254247,八零九零音乐,8090后当年就是吃了多少细糠，才看不上现在的新歌,音乐综合,http://i2.hdslb.com/bfs/archive/1373c404c548dc302b918a27a858362ef01d1e8b.jpg,2024-07-22,2549469,28602,83693,32972,72942,11219,5836,2024-07-27
1206381587,233108841,命运-冠位指定,Fate/Grand Order 简中版八周年专属PV——八方异闻卷,手机游戏,http://i2.hdslb.com/bfs/archive/cdcd5421e921bc32452e01506c908d801128535e.jpg,2024-07-25,3554227,14609,128150,50629,29450,15983,3604,2024-07-27
1556455349,161775300,明日方舟,《明日方舟》2024「夏日嘉年华」限时活动宣传PV,手机游戏,http://i1.hdslb.com/bfs/archive/56b290d5b864be86a410cc06298243ffb679d86f.jpg,2024-07-27,849100,9348,57805,19917,9119,11812,8930,2024-07-27
1106251008,10119428,小片片说大片,评分狂跌，剧情全崩，追了四年的IP烂成这样？一口气看完《甜蜜家园》第三季,影视杂谈,http://i0.hdslb.com/bfs/archive/95f764d3cf16604d9cafa80ea136f803a536876c.jpg,2024-07-27,620362,1512,20923,2201,2861,590,833,2024-07-27
1206499132,604710494,长片短解,这只小狗已经23岁了！孩童时看的动画如今再看，好像真的不一样！,影视杂谈,http://i1.hdslb.com/bfs/archive/f2bce9674da9bde451f2497e61900bb3be9fd6bc.jpg,2024-07-26,754280,1600,82335,7539,17118,3199,1168,2024-07-27
1006251339,562197,中国BOY超级大猩猩,挑战在英国只说中文！和老外疯狂砍价能否成功？,搞笑,http://i0.hdslb.com/bfs/archive/34918d15f3c9b13ed547c7fe0fc75ee9dd613af6.jpg,2024-07-27,777977,4856,116440,33224,13963,2122,1576,2024-07-27
